username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
dzIQ990;2018-05-07 08:53;0;0;"LOOK: Authorities continue to put out the fire that hit a residential area in Sitio Kawit, Barangay Ermita, Cebu City. The incident has been declared under control at 8:04 a.m., Monday (May 7) | @jnj_mendoza pic.twitter.com/nOgV39makZ";;@jnj_mendoza;;"993292711523270656";https://twitter.com/dzIQ990/status/993292711523270656
TheFreemanNews;2018-05-07 08:50;2;1;"LOOK: Fire razes 90 houses in Ermita, Cebu City; placed under control at 8:04am. | via Rowena Capistrano/Photos by Aldo Banaynal pic.twitter.com/HbLuh24BlQ";;;;"993292053982294016";https://twitter.com/TheFreemanNews/status/993292053982294016
cebudailynews;2018-05-07 08:49;3;3;"LOOK: Authorities continue to put out the fire that hit a residential area in Sitio Kawit, Barangay Ermita, Cebu City. The incident has been declared under control at 8:04 a.m., Monday (May 7) | @jnj_mendoza pic.twitter.com/q9KKx1EhKA";;@jnj_mendoza;;"993291715258728448";https://twitter.com/cebudailynews/status/993291715258728448
JimTilt;2018-05-07 08:45;0;0;"Huge fire hits Cebu City residential area; 6 reported missing | News | GMA News Online http://www.gmanetwork.com/news/news/regi ons/652452/huge-fire-hits-cebu-city-residential-area-6-reported-missing/story … via @gmanews";;@gmanews;;"993290655010119686";https://twitter.com/JimTilt/status/993290655010119686
phnews24x7;2018-05-07 08:37;0;0;"Huge fire hits Cebu City residential area; 6 reported missing | http://bit.ly/2rqldab #PHNews pic.twitter.com/r4wDhGIEOC";;;#PHNews;"993288678465200128";https://twitter.com/phnews24x7/status/993288678465200128
phnews24x7;2018-05-07 08:37;0;0;"Huge fire hits Cebu City residential area; 6 reported missing | http://bit.ly/2rqldab #PHNews pic.twitter.com/XpyE0UYkoK";;;#PHNews;"993288678129647621";https://twitter.com/phnews24x7/status/993288678129647621
LOCALNEWSNgayon;2018-05-07 08:08;0;0;"Huge fire hits Cebu City residential area; 6 reported missing | Read: https://ift.tt/2FPPN20 via GMA News";;;;"993281299761782784";https://twitter.com/LOCALNEWSNgayon/status/993281299761782784
MCEBUALERTS;2018-05-07 08:08;0;0;"#FIREALERT #CEBUCITY #RESIDENTIALFIRE FIRE ALERT: FRONT OF BARANGAY HALL OF BRGY. ERMITA, SITIO KAWIT, BRGY. ERMITA, CEBU CITY -> FIRE UNDER CONTROL BY BFP CEBU CITY 0804HRS";;;#FIREALERT #CEBUCITY #RESIDENTIALFIRE;"993281281751478273";https://twitter.com/MCEBUALERTS/status/993281281751478273
YouScoop;2018-05-07 08:05;0;1;"FULL STORY: Huge fire hits Cebu City residential area; 6 reported missing http://bit.ly/2KGjBSh";;;;"993280734629580800";https://twitter.com/YouScoop/status/993280734629580800
gmanews;2018-05-07 08:01;1;9;"Six people, including two children, were reported missing as huge fire hit a residential area in Cebu City on Monday morning. http://bit.ly/2FOny3Y";;;;"993279494478704640";https://twitter.com/gmanews/status/993279494478704640
GarnetWasAratia;2018-05-07 08:20;0;0;"Fire Fighters Please help Barangay Ermita";;;;"993284283933569024";https://twitter.com/GarnetWasAratia/status/993284283933569024
FilipinosInAus;2018-05-08 05:18;0;0;"At least 100 homes Razed by Fire in Ermita Cebu City: http://youtu.be/VSQIrREgS0c?a via @YouTube";;@YouTube;;"993601023745773568";https://twitter.com/FilipinosInAus/status/993601023745773568
TheUrbanNewz;2018-05-08 02:35;0;0;"Ermita fire ends 2 lives, leaves 2500 homeless - http://Sun.Star http://news.google.com/news/url?sa=t&fd=R&ct2=en_ph&usg=AFQjCNHn42piQV-N-GMoXTR3u7PQ9NeraQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892250578&ei=WJzwWpjuLIH7hgHnkYSIAg&url=http%3A%2F%2Fwww.sunstar.com.ph%2Farticle%2F1742121%2FCebu%2FLocal-News%2FErmita-fire-ends-2-lives-leaves-2500-homeless&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/FlxQ3Mz2Q9";;;;"993559913358999552";https://twitter.com/TheUrbanNewz/status/993559913358999552
EJMantillo;2018-05-08 01:33;0;0;"Barangay officials among affected residents in Ermita fire - http://Inquirer.net http://news.google.com/news/url?sa=t&fd=R&ct2=en_ph&usg=AFQjCNH3gPIGcPdFC-TCsyRDuZX9Wqpi9w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892250578&ei=x4rwWpjBO46YhgHJrpioAQ&url=http%3A%2F%2Fcebudailynews.inquirer.net%2F173928%2Fbarangay-officials-among-affected-residents-ermita-fire&utm_source=dlvr.it&utm_medium=twitter …";;;;"993544238548713472";https://twitter.com/EJMantillo/status/993544238548713472
TheUrbanNewz;2018-05-08 01:24;0;0;"Barangay officials among affected residents in Ermita fire - http://Inquirer.net http://news.google.com/news/url?sa=t&fd=R&ct2=en_ph&usg=AFQjCNH3gPIGcPdFC-TCsyRDuZX9Wqpi9w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892250578&ei=yovwWsC4AsK4hQGW-rvQDw&url=http%3A%2F%2Fcebudailynews.inquirer.net%2F173928%2Fbarangay-officials-among-affected-residents-ermita-fire&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/yQeEtRZ3ae";;;;"993542217334571008";https://twitter.com/TheUrbanNewz/status/993542217334571008
cebudailynews;2018-05-07 23:50;1;2;"2 KIDS DIE IN ERMITA FIRE http://cebudailynews.inquirer.net/174076/2-kids-die-ermita-fire?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1525708042 …";;;#link_time;"993518340319600640";https://twitter.com/cebudailynews/status/993518340319600640
dreysanatomy27;2018-05-07 23:41;0;0;"TREND ALERT: SAFE DURING FIRE IN BRGY ERMITA";;;;"993516110728257536";https://twitter.com/dreysanatomy27/status/993516110728257536
SeanH_725;2018-05-07 22:45;0;0;"At least 90 houses razed in Ermita fire - Cebu Daily News http://disq.us/t/322qiod";;;;"993502143792300035";https://twitter.com/SeanH_725/status/993502143792300035
cebudailynews;2018-05-07 21:41;1;1;"ERMITA FIRE http://cebudailynews.inquirer.net/173979/ermita-fire?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1525699841 …";;;#link_time;"993485897722101760";https://twitter.com/cebudailynews/status/993485897722101760
